Element;Categorie;Sous_categorie;Phase;Propriété;IFC_Reference;Revit_Param;Requis
Rampe;Classification;Uniformat II 2010;Toutes;B1010.50 – Ramps;;;Oui
Rampe;Classification;DIN276;Toutes;"351 – Deckenkonstruktionen
355 – Elementierte Deckenkonstruktionen";;;Oui
Récolte des eaux;Classe et type IFC;Types IFC;Toutes;Gouttière;IfcPipeSegmentType.GUTTER;Gutters;Oui
Récolte des eaux;Classe et type IFC;Types IFC;Toutes;Chéneau;IfcPipeSegmentType.GUTTER;Gutters;Oui
Récolte des eaux;Classe et type IFC;Types IFC;Toutes;Chenal;IfcPipeSegmentType.GUTTER;Gutters;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Statut de rénovation (Archicad) ;ePset_PipeSegmentTypeCommon.Status;-;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Statut de rénovation (Archicad) ;ePset_PipeSegmentTypeCommon.Status;-;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Statut de rénovation (Archicad) ;ePset_PipeSegmentTypeCommon.Status;-;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Statut de rénovation (Archicad) ;ePset_PipeSegmentTypeCommon.Status;-;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Type IFC ;IfcPipeSegmentType.PredefinedType;Type IFC Predefined Type;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Type IFC ;IfcPipeSegmentType.PredefinedType;Type IFC Predefined Type;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Type IFC ;IfcPipeSegmentType.PredefinedType;Type IFC Predefined Type;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Type IFC ;IfcPipeSegmentType.PredefinedType;Type IFC Predefined Type;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Nom objet ;IfcRoot.Name;IfcName;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Nom objet ;IfcRoot.Name;IfcName;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Nom objet ;IfcRoot.Name;IfcName;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Nom objet ;IfcRoot.Name;IfcName;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;APD;Statut ;ePset_PipeSegmentTypeCommon.Status;Phase Created;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;PDE;Statut ;ePset_PipeSegmentTypeCommon.Status;Phase Created;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXE;Statut ;ePset_PipeSegmentTypeCommon.Status;Phase Created;Oui
Récolte des eaux;Informations alphanumériques;Niveau objet;EXP;Statut ;ePset_PipeSegmentTypeCommon.Status;Phase Created;Oui
Récolte des eaux;Informations alphanumériques;Niveau matériau;APD;Materiau ;IfcMaterial;[not manageable];Oui
Récolte des eaux;Informations alphanumériques;Niveau matériau;PDE;Materiau ;IfcMaterial;[not manageable];Oui
Récolte des eaux;Informations alphanumériques;Niveau matériau;EXE;Materiau ;IfcMaterial;[not manageable];Oui
Récolte des eaux;Informations alphanumériques;Niveau matériau;EXP;Materiau ;IfcMaterial;[not manageable];Oui
Récolte des eaux;Documentation;Descriptifs;APD;Principe constructif;;;Oui
Récolte des eaux;Documentation;Descriptifs;APD;Prédimensionnement;;;Oui
Récolte des eaux;Documentation;Descriptifs;PDE;Dimensionnement;;;Oui
Récolte des eaux;Documentation;Descriptifs;EXE;Dimensionnement;;;Oui
Récolte des eaux;Documentation;Descriptifs;EXP;Dimensionnement;;;Oui
Récolte des eaux;Documentation;Maintenance et fiches techniques;EXE;Fiche technique;;;Oui
Récolte des eaux;Documentation;Maintenance et fiches techniques;EXP;Fiche technique;;;Oui
Récolte des eaux;Documentation;Plans et schémas;PDE;Détail d'exécution;;;Oui
Récolte des eaux;Documentation;Plans et schémas;EXE;Détail d'exécution;;;Oui
Récolte des eaux;Documentation;Plans et schémas;EXP;Détail d'exécution;;;Oui
Récolte des eaux;Classification;Uniformat II 2010;Toutes;B3020.70 – Rainwater Management;;;Oui
Récolte des eaux;Classification;DIN276;Toutes;KG 411 – Abwasseranlagen;;;Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Ballon tampon;IfcTankType.PRESSUREVESSEL;Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Ballon eau-morte;IfcTankType.USERDEFINED[VESSEL];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Bassin d'orage;IfcTankType.USERDEFINED[BASIN];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Bassin de rétention;IfcTankType.USERDEFINED[BASIN];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Bouteille casse-pression;IfcTankType.USERDEFINED[BREAKPRESSURE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Citerne eau de pluie;IfcTankType.USERDEFINED[STORAGE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Réservoir eau grise;IfcTankType.USERDEFINED[STORAGE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Fosse septique;IfcTankType.USERDEFINED[STORAGE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Réservoir sous-pression (O2, CO2,etc.);IfcTankType.PRESSUREVESSEL;Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Vase d'expansion;IfcTankType.EXPANSION;Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Citerne à mazout;IfcTankType.USERDEFINED[STORAGE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Citerne à gaz (gaz naturel, proprane,etc.);IfcTankType.PRESSUREVESSEL;Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Classe et type IFC;Types IFC;Toutes;Puisard;IfcTankType.USERDEFINED[STORAGE];Mechanical Equipment [BIMids Classification:Tank];Oui
Réservoir;Informations alphanumériques;Niveau objet;APS;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Réservoir;Informations alphanumériques;Niveau objet;APD;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Réservoir;Informations alphanumériques;Niveau objet;PDE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXP;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Réservoir;Informations alphanumériques;Niveau objet;APD;Type IFC ;IfcTankType.PredefinedType;Type IFC Predefined Type;Oui
Réservoir;Informations alphanumériques;Niveau objet;PDE;Type IFC ;IfcTankType.PredefinedType;Type IFC Predefined Type;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXE;Type IFC ;IfcTankType.PredefinedType;Type IFC Predefined Type;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXP;Type IFC ;IfcTankType.PredefinedType;Type IFC Predefined Type;Oui
Réservoir;Informations alphanumériques;Niveau objet;APD;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Réservoir;Informations alphanumériques;Niveau objet;PDE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXP;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Réservoir;Informations alphanumériques;Niveau objet;APS;Nom objet ;IfcRoot.Name;IfcName;Oui
Réservoir;Informations alphanumériques;Niveau objet;APD;Nom objet ;IfcRoot.Name;IfcName;Oui
Réservoir;Informations alphanumériques;Niveau objet;PDE;Nom objet ;IfcRoot.Name;IfcName;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXE;Nom objet ;IfcRoot.Name;IfcName;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXP;Nom objet ;IfcRoot.Name;IfcName;Oui
Réservoir;Informations alphanumériques;Niveau objet;APS;Statut ;ePset_FlowStotageDeviceTypeCommon.Status;Phase Created;Oui
Réservoir;Informations alphanumériques;Niveau objet;APD;Statut ;ePset_FlowStotageDeviceTypeCommon.Status;Phase Created;Oui
Réservoir;Informations alphanumériques;Niveau objet;PDE;Statut ;ePset_FlowStotageDeviceTypeCommon.Status;Phase Created;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXE;Statut ;ePset_FlowStotageDeviceTypeCommon.Status;Phase Created;Oui
Réservoir;Informations alphanumériques;Niveau objet;EXP;Statut ;ePset_FlowStotageDeviceTypeCommon.Status;Phase Created;Oui
Réservoir;Documentation;Descriptifs;PDE;Dimensionnement;;;Oui
Réservoir;Documentation;Descriptifs;EXE;Dimensionnement;;;Oui
Réservoir;Documentation;Descriptifs;EXP;Dimensionnement;;;Oui
Réservoir;Documentation;Descriptifs;APD;Prescriptions;;;Oui
Réservoir;Documentation;Descriptifs;PDE;Prescriptions;;;Oui
Réservoir;Documentation;Descriptifs;EXE;Prescriptions;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXE;Fiche technique;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXP;Fiche technique;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXE;Notice de montage;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXP;Notice de montage;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXE;Protocole de mesure;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXP;Protocole de mesure;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXE;Notice de maintenance;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXP;Notice de maintenance;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXE;Carnet d'entretien;;;Oui
Réservoir;Documentation;Maintenance et fiches techniques;EXP;Carnet d'entretien;;;Oui
Réservoir;Documentation;Plans et schémas;APD;Schéma d'emprise;;;Oui
Réservoir;Documentation;Plans et schémas;PDE;Schéma unifilaire;;;Oui
Réservoir;Documentation;Plans et schémas;EXE;Schéma unifilaire;;;Oui
Réservoir;Documentation;Plans et schémas;EXP;Schéma unifilaire;;;Oui
Réservoir;Classification;Uniformat II 2010;Toutes;"D2010.10 – Facility Potable-Water Storage Tanks
D2020.10 – Sanitary Sewerage Equipement
D2030.10 – Stormwater Drainage Equipement
D2030.60 – Grey Water Systems
D2060.30 – Gas Systems
D2060.40 – Chemical-Waste Systems
D3010.50 – Fuel Storage Tanks
D3050.10 – Facility Hydronic Distribution
D3050.30 – Facility Steam Distribution
D5080.40 – Cathodic Protection
G1050.60 – Contaminated Site Material Removal
G3010.10 – Site Domestic Water Distribution
G3010.30 Site Fire Protection Water Distribution
G3010.50 – SIte Irrigation Water Distribution
G3020.40 – Utiilty Septic Tanks
G3060 – Site Fuel Distribution";;;Oui
Réservoir;Classification;DIN276;Toutes;"KG 412 – Wasseranlagen
KG 413 – Gasanlagen
KG 421 – Wärmeerzeugunganlagen
KG 473 – Medienversorgsunganlagen, Medizin- und labortechnische Anlagen
KG 474 – Feuerlöschanlagen";;;Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Semelle isolé;IfcFooting.PAD_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Plot de fondation;IfcFooting.PAD_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Surépaisseur radier ponctuelle;IfcFooting.PAD_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Semelle filante;IfcFooting.STRIP_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Semelle continue;IfcFooting.STRIP_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Classe et type IFC;Types IFC;Toutes;Surépaisseur radier linéaire;IfcFooting.STRIP_FOOTING;Structural Foundations [BIMids Classification:Foundation footing];Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Statut de rénovation (Archicad) ;ePset_FootingCommon.Status;-;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Statut de rénovation (Archicad) ;ePset_FootingCommon.Status;-;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Statut de rénovation (Archicad) ;ePset_FootingCommon.Status;-;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Statut de rénovation (Archicad) ;ePset_FootingCommon.Status;-;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Classe IFC ;IFC Class;Export Type to IFC As;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Type IFC ;IfcFootingType.PredefinedType;Type IFC Predefined Type;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Type IFC ;IfcFootingType.PredefinedType;Type IFC Predefined Type;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Type IFC ;IfcFootingType.PredefinedType;Type IFC Predefined Type;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Type IFC ;IfcFootingType.PredefinedType;Type IFC Predefined Type;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Type IFC personnalisé ;IfcObject.ObjectType;Objecttype;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Nom objet ;IfcRoot.Name;IfcName;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Nom objet ;IfcRoot.Name;IfcName;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Nom objet ;IfcRoot.Name;IfcName;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Nom objet ;IfcRoot.Name;IfcName;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;APD;Statut ;ePset_FootingCommon.Status;Phase Created;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;PDE;Statut ;ePset_FootingCommon.Status;Phase Created;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXE;Statut ;ePset_FootingCommon.Status;Phase Created;Oui
Semelle de fondation;Informations alphanumériques;Niveau objet;EXP;Statut ;ePset_FootingCommon.Status;Phase Created;Oui
Semelle de fondation;Informations alphanumériques;Niveau matériau;APD;Materiau ;IfcMaterial;[not manageable];Oui
Semelle de fondation;Informations alphanumériques;Niveau matériau;PDE;Materiau ;IfcMaterial;[not manageable];Oui
Semelle de fondation;Informations alphanumériques;Niveau matériau;EXE;Materiau ;IfcMaterial;[not manageable];Oui
Semelle de fondation;Informations alphanumériques;Niveau matériau;EXP;Materiau ;IfcMaterial;[not manageable];Oui
Semelle de fondation;Documentation;Descriptifs;APD;Principe constructif;;;Oui
Semelle de fondation;Documentation;Descriptifs;APD;Prédimensionnement;;;Oui
Semelle de fondation;Documentation;Maintenance et fiches techniques;EXE;Fiche technique;;;Oui
Semelle de fondation;Documentation;Maintenance et fiches techniques;EXP;Fiche technique;;;Oui
Semelle de fondation;Documentation;Plans et schémas;PDE;Plan de coffrage;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXE;Plan de coffrage;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXP;Plan de coffrage;;;Oui
Semelle de fondation;Documentation;Plans et schémas;PDE;Plan joints de dilatation;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXE;Plan joints de dilatation;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXP;Plan joints de dilatation;;;Oui
Semelle de fondation;Documentation;Plans et schémas;PDE;Détail d'exécution;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXE;Détail d'exécution;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXP;Détail d'exécution;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXE;Plan de ferraillage;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXP;Plan de ferraillage;;;Oui
Semelle de fondation;Documentation;Plans et schémas;PDE;Plan éléments spécifiques;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXE;Plan éléments spécifiques;;;Oui
Semelle de fondation;Documentation;Plans et schémas;EXP;Plan éléments spécifiques;;;Oui
Semelle de fondation;Documentation;Plans et schémas;APD;Rapport étude géotechnique;;;Oui
Semelle de fondation;Documentation;Plans et schémas;PDE;Rapport étude géotechnique;;;Oui
