Element,Categorie,Sous_categorie,Phase,Type de document,Propriété,Paramètre IFC,Paramètre Revit_ENG,Nom,IFC Type,Catégorie Revit,Classification,Numéro - Description
Site,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Site,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Site,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Site,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Site,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Site,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Site,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Site,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Site,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Site,Documentation,Plans et schémas,APS,Relevé topographique,,,,,,,,
Site,Documentation,Plans et schémas,APD,Relevé topographique,,,,,,,,
Site,Documentation,Plans et schémas,PDE,Relevé topographique,,,,,,,,
Site,Documentation,Plans et schémas,EXE,Relevé topographique,,,,,,,,
Site,Documentation,Plans et schémas,EXP,Relevé topographique,,,,,,,,
Site,Documentation,Plans et schémas,APS,Plan de mesurage,,,,,,,,
Site,Documentation,Plans et schémas,APD,Plan de mesurage,,,,,,,,
Site,Documentation,Plans et schémas,PDE,Plan de mesurage,,,,,,,,
Site,Documentation,Plans et schémas,EXE,Plan de mesurage,,,,,,,,
Site,Documentation,Plans et schémas,EXP,Plan de mesurage,,,,,,,,
Site,Classification,,Toutes,,,,,,,,Uniformat II 2010,Néant
Sortie de ventilation,Classe et type IFC,,Toutes,,,,,Bouche sans réglage débit,IfcAirTerminalType.DIFFUSER,Air Terminals,,
Sortie de ventilation,Classe et type IFC,,Toutes,,,,,Bouche avec réglage débit,IfcAirTerminalType.REGISTER,Air Terminals,,
Sortie de ventilation,Classe et type IFC,,Toutes,,,,,Grille linéaire,IfcAirTerminalType.LINEARGRILLE,Air Terminals,,
Sortie de ventilation,Classe et type IFC,,Toutes,,,,,Grille ponctuelle,IfcAirTerminalType.GRILLE,Air Terminals,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IfcAirTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IfcAirTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IfcAirTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,PDE,,Statut,ePset_FlowTerminalTypeCommon.Status,Phase Created,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXE,,Statut,ePset_FlowTerminalTypeCommon.Status,Phase Created,,,,,
Sortie de ventilation,Informations alphanumériques,Niveau objet,EXP,,Statut,ePset_FlowTerminalTypeCommon.Status,Phase Created,,,,,
Sortie de ventilation,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Sortie de ventilation,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Sortie de ventilation,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Sortie de ventilation,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Sortie de ventilation,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Sortie de ventilation,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,PDE,Performances à atteindre,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,EXE,Performances à atteindre,,,,,,,,
Sortie de ventilation,Documentation,Plans et schémas,EXP,Performances à atteindre,,,,,,,,
Sortie de ventilation,Classification,,Toutes,,,,,,,,Uniformat II 2010,B2070 - Exterior Louvers and Vents
Sortie de ventilation,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3060.10 - Supply Air
Sortie de ventilation,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3060.20 - Return Air
Sprinkler,Classe et type IFC,,Toutes,,,,,Sprinkler,IfcFireSuppressionTerminalType.SPRINKLER,Sprinklers,,
Sprinkler,Classe et type IFC,,Toutes,,,,,Extincteur automatique à eau,IfcFireSuppressionTerminalType.SPRINKLER,Sprinklers,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Statut de rénovation (Archicad),ePset_FireSuppressionTerminalTypeCommon.Status,-,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Statut de rénovation (Archicad),ePset_FireSuppressionTerminalTypeCommon.Status,-,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Statut de rénovation (Archicad),ePset_FireSuppressionTerminalTypeCommon.Status,-,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Statut de rénovation (Archicad),ePset_FireSuppressionTerminalTypeCommon.Status,-,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Type IFC,IfcFireSuppressionTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IfcFireSuppressionTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IfcFireSuppressionTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IfcFireSuppressionTerminalType.PredefinedType,Type IFC Predefined Type,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,APD,,Statut,ePset_FireSuppressionTerminalTypeCommon.Status,Phase Created,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,PDE,,Statut,ePset_FireSuppressionTerminalTypeCommon.Status,Phase Created,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXE,,Statut,ePset_FireSuppressionTerminalTypeCommon.Status,Phase Created,,,,,
Sprinkler,Informations alphanumériques,Niveau objet,EXP,,Statut,ePset_FireSuppressionTerminalTypeCommon.Status,Phase Created,,,,,
Sprinkler,Documentation,Descriptifs,APD,Prescriptions,,,,,,,,
Sprinkler,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Sprinkler,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,PDE,Protocole de communication,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Protocole de communication,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Protocole de communication,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Sprinkler,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Sprinkler,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Sprinkler,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Sprinkler,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Sprinkler,Classification,,Toutes,,,,,,,,Uniformat II 2010,D4010 - Fire Suppression
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,Batterie (stockage chimique),IfcElectricFlowStorageDeviceType.BATTERY,Electrical Equipment,,
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,Batterie de condensateurs,IfcElectricFlowStorageDeviceType.CAPACITORBANK,Electrical Equipment,,
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,Batterie de compensation,IfcElectricFlowStorageDeviceType.CAPACITORBANK,Electrical Equipment,,
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,Anti-harmonique,IfcElectricFlowStorageDeviceType.HARMONICFILTER,Electrical Equipment,,
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,Inducteur de compensation,IfcElectricFlowStorageDeviceType.INDUCTORBANK,Electrical Equipment,,
Stockage d'électricité,Classe et type IFC,,Toutes,,,,,UPS/no-break,IfcElectricFlowStorageDeviceType.UPS,Electrical Equipment,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,APD,,Type IFC,IfcElectricFlowStorageDeviceType.PredefinedType,Type IFC Predefined Type,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IfcElectricFlowStorageDeviceType.PredefinedType,Type IFC Predefined Type,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IfcElectricFlowStorageDeviceType.PredefinedType,Type IFC Predefined Type,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IfcElectricFlowStorageDeviceType.PredefinedType,Type IFC Predefined Type,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,APD,,Statut,ePset_ElectricFlowStorageDeviceType.Status,Phase Created,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,PDE,,Statut,ePset_ElectricFlowStorageDeviceType.Status,Phase Created,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXE,,Statut,ePset_ElectricFlowStorageDeviceType.Status,Phase Created,,,,,
Stockage d'électricité,Informations alphanumériques,Niveau objet,EXP,,Statut,ePset_ElectricFlowStorageDeviceType.Status,Phase Created,,,,,
Stockage d'électricité,Documentation,Descriptifs,APD,Prédimensionnement,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,APD,Prescriptions,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Stockage d'électricité,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,PDE,Protocole de communication,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Protocole de communication,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Protocole de communication,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Stockage d'électricité,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,APD,Schéma d'emprise,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,APD,Performances à atteindre,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,PDE,Performances à atteindre,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXE,Performances à atteindre,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXP,Performances à atteindre,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Stockage d'électricité,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Stockage d'électricité,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5010.20 - Battery Equipment
Tableau électrique,Classe et type IFC,,Toutes,,,,,Tableau compteur,IfcElectricDistributionPoint,Electrical Equipment,,
Tableau électrique,Classe et type IFC,,Toutes,,,,,Armoire électrique de commande,IfcElectricDistributionPoint,Electrical Equipment,,
Tableau électrique,Classe et type IFC,,Toutes,,,,,Tableau général basse tension,IfcElectricDistributionPoint,Electrical Equipment,,
Tableau électrique,Classe et type IFC,,Toutes,,,,,TGBT,IfcElectricDistributionPoint,Electrical Equipment,,
Tableau électrique,Classe et type IFC,,Toutes,,,,,Tableau divisionnaire,IfcElectricDistributionPoint,Electrical Equipment,,
