Element,Categorie,Sous_categorie,Phase,Type de document,Propriété,Paramètre IFC,Paramètre Revit_ENG,Nom,IFC Type,Catégorie Revit,Classification,Numéro - Description
Poutre,Documentation,Plans et schémas,EXP,Plan des percements,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Plan de coffrage,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Plan de coffrage,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Plan de coffrage,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Plan joints de dilatation,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Plan joints de dilatation,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Plan joints de dilatation,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Détail d'exécution,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Détail d'exécution,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Détail d'exécution,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Plan de ferraillage,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Plan de ferraillage,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Plan éléments spécifiques,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Plan éléments spécifiques,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Plan éléments spécifiques,,,,,,,,
Poutre,Documentation,Plans et schémas,APD,Rapport étude géotechnique,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Rapport étude géotechnique,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Rapport étude géotechnique,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Rapport étude géotechnique,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Rapport stabilité,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Rapport stabilité,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Rapport stabilité,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Déclaration de performance environnementale,,,,,,,,
Poutre,Documentation,Plans et schémas,APD,Surcharges d’exploitation,,,,,,,,
Poutre,Documentation,Plans et schémas,PDE,Surcharges d’exploitation,,,,,,,,
Poutre,Documentation,Plans et schémas,EXE,Surcharges d’exploitation,,,,,,,,
Poutre,Documentation,Plans et schémas,EXP,Surcharges d’exploitation,,,,,,,,
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,B1010.10 - Floor Structural Frame
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,B1020.10 - Roof Structural Frame
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,B2010.20 - Exterior Wall Construction
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,B3080.10 - Exterior Ceiling
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,C1010 - Interior Partition
Poutre,Classification,,Toutes,,,,,,,,Uniformat II 2010,F1020.40 - Metal Building Systems
Prise électrique,Classe et type IFC,,Toutes,,,,,"Prise électrique (monophasée, triphasée,etc.)",IfcOutlet.POWEROUTLET,Electrical Fixtures,,
Prise électrique,Classe et type IFC,,Toutes,,,,,"Prise data (RJ45,etc.)",IfcOutlet.DATAOUTLET,Electrical Fixtures,,
Prise électrique,Classe et type IFC,,Toutes,,,,,"Prise téléphonique (RJ11,etc.)",IfcOutlet.TELEPHONEOUTLET,Electrical Fixtures,,
Prise électrique,Classe et type IFC,,Toutes,,,,,"Prise audiovisuelle (RCA, mini-jack, jack, XlR, mini-DIN, VGA SubD15, DVI, HDMI, DP, USB, coaxial antenne et TV…)",IfcOutlet.AUDIOVISUALOUTLET,Electrical Fixtures,,
Prise électrique,Classe et type IFC,,Toutes,,,,,Borne de recharge,IfcOutlet.USERDEFINED[CHARGING_STATION],Electrical Fixtures,,
Prise électrique,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Prise électrique,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_OutletTypeCommon.Status,Phase Created,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_OutletTypeCommon.Status,Phase Created,,,,,
Prise électrique,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_OutletTypeCommon.Status,Phase Created,,,,,
Prise électrique,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Prise électrique,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Prise électrique,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Prise électrique,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Prise électrique,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Prise électrique,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Prise électrique,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5030.50 - Wiring Devices
Prise électrique,Classification,,Toutes,,,,,,,,Uniformat II 2010,D6010.10 - Data Communications Network Equipment
Prise électrique,Classification,,Toutes,,,,,,,,Uniformat II 2010,D6030.10 - Audio-Video Systems
Prise électrique,Classification,,Toutes,,,,,,,,DIN276,KG 444 - Niederspannungsinstallionsanlagen
Prise électrique,Classification,,Toutes,,,,,,,,DIN276,KG 451 - telekommunikationsanlagen
Prise électrique,Classification,,Toutes,,,,,,,,DIN276,KG 455 - Audiovisuelle Medien- und Antennenanlegen
Prise électrique,Classification,,Toutes,,,,,,,,DIN276,KG 457 - datenübertragungsnetze
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Ballon thermodynamique,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Chauffe-eau,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Ballon d'eau chaude,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Chaudière à mazout,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Chaudière à gaz,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Pompe à chaleur air-eau (y compris réversible),IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Pompe à chaleur sol-eau (y compris réversible),IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Chaudière à bois,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Classe et type IFC,,Toutes,,,,,Chaudière à pellets,IfcBoiler.WATER,Mechanical Equipment,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APD,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APS,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,APD,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - eau,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - eau,Documentation,Descriptifs,APD,Prédimensionnement,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,APD,Prescriptions,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Production de chaleur - eau,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,PDE,Protocole de communication,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Protocole de communication,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Protocole de communication,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Production de chaleur - eau,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,APD,Schéma d'emprise,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Production de chaleur - eau,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Production de chaleur - eau,Classification,,Toutes,,,,,,,,Uniformat II 2010,D2010.20 - Domestic Water Heaters
Production de chaleur - eau,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3020.10 - Heat Generation
Production de chaleur - eau,Classification,,Toutes,,,,,,,,DIN276,KG 412 - Wasseranlagen
Production de chaleur - eau,Classification,,Toutes,,,,,,,,DIN276,KG 421 - Wärmeerzeugungsanlagen
Production de chaleur - vapeur,Classe et type IFC,,Toutes,,,,,Chaudière,IfcBoiler.STEAM,Mechanical Equipment,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APD,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APS,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,APD,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - vapeur,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_BoilerTypeCommon.Status,Phase Created,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,APD,Prédimensionnement,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,APD,Prescriptions,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Production de chaleur - vapeur,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,PDE,Protocole de communication,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Protocole de communication,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Protocole de communication,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Production de chaleur - vapeur,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,APD,Schéma d'emprise,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Production de chaleur - vapeur,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Production de chaleur - vapeur,Classification,,Toutes,,,,,,,,Uniformat II 2010,D2010.20 - Domestic Water Heaters
Production de chaleur - vapeur,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3020.10 - Heat Generation
Production de chaleur - vapeur,Classification,,Toutes,,,,,,,,DIN276,KG 412 - Wasseranlagen
Production de chaleur - vapeur,Classification,,Toutes,,,,,,,,DIN276,KG 421 - Wärmeerzeugungsanlagen
Production de froid,Classe et type IFC,,Toutes,,,,,Climatiseur,IfcChiller.AIRCOOLED,Mechanical Equipment,,
Production de froid,Informations alphanumériques,Niveau objet,APS,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APD,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de froid,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APD,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de froid,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APD,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de froid,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Production de froid,Informations alphanumériques,Niveau objet,APS,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APD,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de froid,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APS,,Statut,Pset_ChillerTypeCommon.Status,Phase Created,,,,,
Production de froid,Informations alphanumériques,Niveau objet,APD,,Statut,Pset_ChillerTypeCommon.Status,Phase Created,,,,,
Production de froid,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_ChillerTypeCommon.Status,Phase Created,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_ChillerTypeCommon.Status,Phase Created,,,,,
Production de froid,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_ChillerTypeCommon.Status,Phase Created,,,,,
Production de froid,Documentation,Descriptifs,APD,Prédimensionnement,,,,,,,,
Production de froid,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Production de froid,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Production de froid,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Production de froid,Documentation,Descriptifs,APD,Prescriptions,,,,,,,,
Production de froid,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Production de froid,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,PDE,Protocole de communication,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Protocole de communication,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Protocole de communication,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Production de froid,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Production de froid,Documentation,Plans et schémas,APD,Schéma d'emprise,,,,,,,,
Production de froid,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Production de froid,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Production de froid,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Production de froid,Documentation,Plans et schémas,APD,Rapport energétique,,,,,,,,
Production de froid,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Production de froid,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Production de froid,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Production de froid,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3030.10 - Central Cooling
Production de froid,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3030.30 - Evaporative Air-Cooling
Production de froid,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3030.70 - Decentralized Cooling
Production de froid,Classification,,Toutes,,,,,,,,DIN276,KG 434 - Kälteanlagen
Production de froid,Classification,,Toutes,,,,,,,,DIN276,"KG 475 - Prozesswärme-, kälte- und -luftanlagen"
Projet,Classe et type IFC,,Toutes,,,,,Projet,IfcProject,Project Information,,
Projet,Informations alphanumériques,Niveau objet,APS,,Code du projet,IfcRoot.Name,,,,,,
Projet,Informations alphanumériques,Niveau objet,APD,,Code du projet,IfcRoot.Name,,,,,,
Projet,Informations alphanumériques,Niveau objet,PDE,,Code du projet,IfcRoot.Name,,,,,,
Projet,Informations alphanumériques,Niveau objet,EXE,,Code du projet,IfcRoot.Name,,,,,,
Projet,Informations alphanumériques,Niveau objet,EXP,,Code du projet,IfcRoot.Name,,,,,,
Projet,Informations alphanumériques,Niveau objet,APS,,Nom du projet,IfcContext.LongName,,,,,,
Projet,Informations alphanumériques,Niveau objet,APD,,Nom du projet,IfcContext.LongName,,,,,,
Projet,Informations alphanumériques,Niveau objet,PDE,,Nom du projet,IfcContext.LongName,,,,,,
Projet,Informations alphanumériques,Niveau objet,EXE,,Nom du projet,IfcContext.LongName,,,,,,
Projet,Informations alphanumériques,Niveau objet,EXP,,Nom du projet,IfcContext.LongName,,,,,,
Projet,Informations alphanumériques,Niveau objet,APS,,Nom client,BIMids_Common.ClientName1,Client name,,,,,
Projet,Informations alphanumériques,Niveau objet,APD,,Nom client,BIMids_Common.ClientName1,Client name,,,,,
Projet,Informations alphanumériques,Niveau objet,PDE,,Nom client,BIMids_Common.ClientName1,Client name,,,,,
